Sexo;EstadoCivil;FechaNacimiento;Instruccion;CodigoBarrio;NumeroCargas;TipoActividad;NumeroCredito;Monto;NumeroCuotas;ValorCuota;FechaEntrega;Tasa;Calificacion;encaje;tipo;vivienda;totalActivo;totalPasivo;Ingresos;Gastos;MoraCredito
Masculino;Casado;21/3/1982;P;18095004;0;Independiente;4902;1200;14;85,71;25/10/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;242100;67000;5055;2637,4;0
Femenino;Casado;18/2/1987;U;18095005;1;Independiente;5618;6000;38;236,96;13/7/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;54500;0;1200;630;0
Masculino;Casado;17/6/1989;S;18096504;1;--Seleccione Tipo Empleo--;1361;1000;12;83,33;9/3/2014;22.50;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;1/2/1978;N;18015501;2;--Seleccione Tipo Empleo--;4403;2000;24;83,33;3/4/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;13/6/1988;P;18096702;0;--Seleccione Tipo Empleo--;7100;6000;36;229,67;28/12/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;3/11/1962;U;18010410;0;Independiente;6326;1700;18;112,48;20/4/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;110000;2500;2700;1009;0
Masculino;Soltero;26/8/2000;P;18096504;0;--Seleccione Tipo Empleo--;6717;1000;12;105,13;8/9/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;13/5/1990;P;18065008;1;Independiente;9304;5200;12;482,01;22/11/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;14600;4613,13;3496;2013,43;0
Femenino;Viudo;18/9/1950;P;18096802;0;--Seleccione Tipo Empleo--;1384;400;7;57,14;18/3/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;3/9/1967;P;18095003;2;Independiente;4491;1000;12;83,33;11/5/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;103000;1500;900;605;0
Femenino;Soltero;16/7/1969;P;18095004;0;Independiente;2671;1000;10;100;2/2/2016;22.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;37500;0;400;120;0
Femenino;Unión Libre;20/10/1991;P;18097005;2;--Seleccione Tipo Empleo--;1399;1000;12;83,33;6/4/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;22/10/1962;P;18096804;0;--Seleccione Tipo Empleo--;4578;500;8;62,5;12/6/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;13/1/1981;P;18096702;0;Independiente;4187;700;12;58,33;24/12/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;9000;853;1993,33;1553,07;0
Femenino;Casado;19/4/1972;P;18015503;2;--Seleccione Tipo Empleo--;4501;5000;30;166,67;14/5/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Unión Libre;25/10/1968;S;18096302;1;--Seleccione Tipo Empleo--;4046;3000;24;125;11/10/2017;21.00;Microcrédito;90;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;4/7/1976;P;18015801;0;--Seleccione Tipo Empleo--;6793;4848,07;36;192,71;27/9/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Viudo;20/9/1986;P;18096204;1;Independiente;5583;1000;14;95,18;4/7/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;12000;0;540;232;0
Masculino;Soltero;15/12/1990;P;18096702;0;--Seleccione Tipo Empleo--;4114;3000;24;125;23/11/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;5/8/1968;S;18096310;0;Independiente;2416;400;8;50;25/8/2015;20.75;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;125;270;0
Femenino;Soltero;9/12/1953;P;18015506;0;--Seleccione Tipo Empleo--;5167;4000;32;180,17;20/2/2019;21.50;Microcrédito;94;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;3/2/1983;P;18096804;1;Independiente;3661;1500;15;100;16/4/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;2500;0;600;408;0
Femenino;Casado;8/10/1969;P;18016603;0;Independiente;8820;1000;12;92,9;19/7/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;70000;0,01;960;704,6;0
Masculino;Casado;21/9/1971;P;18015801;0;Independiente;60;6533,33;49;133,33;27/4/2011;22.08;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;52000;10000;950;845;0
Masculino;Soltero;3/11/1996;U;18096404;1;Empleado Privado;6137;1000;6;166,67;9/1/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;68500;44028,87;3900;1615,06;0
Masculino;Casado;10/4/1993;G;18016602;0;Empleado Privado;3284;500;8;62,5;13/11/2016;24.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;17700;1000;2100;664;0
Femenino;Soltero;16/6/1966;P;18096701;0;Independiente;998;2000;18;111,11;17/6/2013;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44500;14219,73;1200;226,47;0
Masculino;Soltero;21/10/1970;P;18096601;0;Independiente;4781;500;8;62,5;3/9/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;ARRENDADA;18200;14464,92;1162;992,4;0
Femenino;Soltero;23/10/1988;P;18096306;0;--Seleccione Tipo Empleo--;213;200;4;50;27/2/2011;22.44;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;7/8/1997;S;18097007;1;Empleado Privado;5082;2000;21;138,31;14/1/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;5600;0;600;395;1
Masculino;Casado;2/7/1983;S;18096801;3;Independiente;2804;1000;12;83,33;17/4/2016;23.00;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;82500;27466,32;3600;3045,15;0
Femenino;Casado;6/8/1965;P;18095002;0;Independiente;4595;500;8;62,5;18/6/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;32500;85;595;363,53;0
Masculino;Divorciado;7/7/1948;P;18096504;0;Independiente;654;372;5;74,4;9/10/2012;23.00;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;10000;0;600;2590;0
Femenino;Casado;19/5/1990;S;18015501;0;--Seleccione Tipo Empleo--;1442;1000;12;83,33;28/4/2014;22.50;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Divorciado;27/2/1968;P;18015503;0;--Seleccione Tipo Empleo--;5248;6500;38;245,96;19/3/2019;18.80;Microcrédito;159;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;7/5/1977;P;18096706;0;Independiente;7543;1000;12;91,75;10/5/2021;17.60;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;32700;15323,58;2468;1469,22;0
Masculino;Soltero;19/2/1999;S;18015801;1;--Seleccione Tipo Empleo--;7433;4000;30;170,07;7/4/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;2/12/1978;P;18096403;2;Independiente;4200;2000;12;166,67;3/1/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;17500;15750,39;2400;2282,98;0
Femenino;Casado;7/8/1983;P;18096108;0;--Seleccione Tipo Empleo--;2323;600;12;50;6/7/2015;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;5/1/1994;P;18096708;1;Independiente;8881;600;12;55,7;31/7/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;0;0;968;588,23;0
Femenino;Casado;18/6/1978;P;18096604;0;Independiente;1048;500;10;50;4/8/2013;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;38300;521,46;940;538,94;0
Masculino;Soltero;16/12/1994;S;18010305;0;Empleado Privado;6791;2000;24;99,23;25/9/2020;18.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;9350;0;1200;648;0
Masculino;Casado;20/12/1977;P;18096606;1;Empleado Privado;3439;1200;14;85,71;19/1/2017;23.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;45000;16783,5;1080;904,71;0
Masculino;Casado;1/2/1972;P;18096604;0;Empleado Publico;2187;5500;33;166,67;8/5/2015;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;75500;7000;761;310;0
Masculino;Soltero;10/9/1986;P;18096504;0;Empleado Privado;6666;1039,53;18;69,28;27/8/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;33500;20012,14;1121;497,6;0
Masculino;Casado;19/1/1994;U;18010413;1;--Seleccione Tipo Empleo--;6348;16000;60;441,74;12/5/2020;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;26/12/1955;P;18010401;0;Independiente;1720;10000;36;277,78;11/9/2014;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;79000;67145,89;3950;3321,37;1
Masculino;Casado;11/3/1993;S;18096102;0;Independiente;3397;1000;12;83,33;6/1/2017;24.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;5400;7000;500;445;0
Masculino;Soltero;28/7/1984;P;18096310;1;Independiente;7800;2000;12;166,67;10/8/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;18000;0;1550;957,47;0
Masculino;Casado;19/12/1976;T;18096604;1;Independiente;8006;6000;24;296,51;8/11/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;42500;6000;500;433;0
Masculino;Soltero;9/4/1994;S;18096703;0;Independiente;4070;3000;18;166,67;14/11/2017;21.50;Microcrédito;90;Ordinario Cuota Fija;VIVE CON FAMILIARES;5000;1;500;150;1
Masculino;Viudo;24/10/1963;S;18095008;1;Empleado Publico;4604;2000;24;83,33;21/6/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;43600;8589,96;1050;749,33;0
Masculino;Soltero;8/9/1986;S;18096103;0;Empleado Privado;10326;600;4;156,38;26/9/2023;19.97;Microcrédito;0;Ordinario Cuota Fija;ARRENDADA;12500;0,01;424;190,4;0
Masculino;Casado;5/4/1968;P;18065016;1;--Seleccione Tipo Empleo--;6973;4000;30;174,48;13/11/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;1/9/1991;P;18096306;0;Empleado Privado;1599;350;7;50;16/7/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;8352,8;7485,96;650;377,19;0
Femenino;Soltero;11/10/1993;U;18096606;0;--Seleccione Tipo Empleo--;6681;15000;36;546,45;31/8/2020;18.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;29/6/1998;S;18096304;0;Empleado Privado;8170;1000;12;93,14;12/1/2022;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;1100;477,2;320;168,93;0
Femenino;Soltero;14/1/1990;S;18096702;0;Independiente;7195;5000;24;259,64;3/2/2021;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;13000;1700;1097,5;476,56;0
Femenino;Casado;14/7/1940;P;18096801;0;Independiente;691;100;3;33,33;8/11/2012;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;1000;0,01;100;60;0
Masculino;Casado;5/2/1977;P;18096201;2;--Seleccione Tipo Empleo--;4063;1000;12;83,33;8/11/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;6/11/1983;P;18096102;0;--Seleccione Tipo Empleo--;1015;500;6;83,33;2/7/2013;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;15/4/1971;P;18015503;1;Independiente;1372;500;10;50;14/3/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44500;16196,52;650;853,24;0
Masculino;Soltero;23/7/1994;S;18096102;0;--Seleccione Tipo Empleo--;6290;3004,22;27;164,83;8/3/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Divorciado;28/5/1988;P;18096704;0;--Seleccione Tipo Empleo--;2502;4300;28;153,57;5/10/2015;20.50;Microcrédito;204,25;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;17/12/1996;P;18096504;0;Independiente;2875;600;4;150;8/5/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;6900;536,65;667,67;306,08;0
Femenino;Casado;5/10/1984;T;18096706;2;Independiente;7111;3000;1;3049,8;30/12/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;51600;10435,2;1668;1270,83;0
Masculino;Soltero;6/9/1991;U;18096404;0;--Seleccione Tipo Empleo--;972;10000;36;277,78;23/5/2013;21.00;Microcrédito;325;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;16/9/1995;S;18096706;1;Independiente;9507;1663,13;12;155,02;29/1/2023;19.97;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;3000;35;510;300,4;0
Femenino;Casado;16/10/1967;P;18095004;2;--Seleccione Tipo Empleo--;7309;7000;1;7006,66;9/3/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;10/6/1983;S;18096203;0;Independiente;145;890,79;13;68,52;3/5/2011;22.44;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;18000;4857,74;1150;494,39;0
Femenino;Casado;1/7/1975;P;18096306;2;--Seleccione Tipo Empleo--;629;372;12;31;10/9/2012;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;3/7/1972;P;18096801;0;Independiente;1788;5000;30;166,67;12/10/2014;21.50;Microcrédito;0;Ordinario Cuota Variable;PRESTADA;24850;10000;2427;616,07;0
Femenino;Soltero;15/6/1990;P;18015501;0;Independiente;3648;2000;24;83,33;11/4/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;1500;0,01;320;103;0
Femenino;Casado;14/2/1973;P;18010312;0;Independiente;7203;3000;24;155,71;4/2/2021;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;158000;20000;7590;6558;0
Femenino;Soltero;18/11/1973;P;18096707;0;Independiente;6335;4500;30;196,65;1/5/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;14000;2000;1523;335,88;0
Femenino;Casado;14/7/1963;P;18095001;0;Independiente;7054;3800;30;165,91;10/12/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;123000;13166,56;3000;1591,74;0
Femenino;Casado;10/7/1981;P;18015303;0;Independiente;8052;15000;23;660,42;25/11/2021;14.00;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;134800;23092,66;8100;7064,73;0
Masculino;Divorciado;3/8/1972;P;18096205;2;--Seleccione Tipo Empleo--;3484;10000;48;208,33;3/2/2017;21.00;Microcrédito;200;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Divorciado;16/11/1967;N;18097005;0;--Seleccione Tipo Empleo--;5934;1500;20;100,74;3/11/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;16/10/1990;P;18096501;2;--Seleccione Tipo Empleo--;1400;1000;12;83,33;7/4/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;15/7/1994;S;18095005;1;Empleado Privado;3746;2000;24;83,33;28/5/2017;21.00;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;5000;0;600;243,2;1
Femenino;Unión Libre;15/7/1978;P;18096702;0;Independiente;7524;2700;30;115,51;7/5/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;25500;13008,67;2000;1197,69;0
Masculino;Casado;26/12/1955;P;18010401;0;Independiente;7582;4000;30;148,88;20/5/2021;17.65;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;79000;67145,89;3950;3321,37;0
Masculino;Casado;18/12/1986;U;18095004;0;Independiente;720;3000;24;125;29/11/2012;23.00;Microcrédito;97,5;Ordinario Cuota Variable;ARRENDADA;0;0;1600;1040;1
Femenino;Casado;28/9/1973;P;18096403;0;Independiente;3795;1500;12;125;22/6/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;38500;12380,79;2126,67;1184,59;0
Masculino;Unión Libre;17/3/1981;S;18010302;3;--Seleccione Tipo Empleo--;3469;2000;24;83,33;30/1/2017;21.00;Microcrédito;20;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;6/1/1965;P;18095003;2;Independiente;5194;2800;24;143,51;6/3/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;52000;5492,04;1120;726,88;0
Femenino;Casado;26/4/1993;P;18096103;2;Independiente;6431;2000;24;103,81;17/6/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;27000;19159,52;2560;1910,85;0
Masculino;Casado;23/6/1974;P;18096306;0;Independiente;1478;1500;18;83,33;18/5/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;23600;0;1719;529,07;0
Masculino;Casado;21/10/1952;P;18015504;0;--Seleccione Tipo Empleo--;4985;600;12;50;30/11/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;12/12/2000;P;18096905;0;Independiente;6540;2000;24;103,81;17/7/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PRESTADA;4200;0;1000;760;0
Femenino;Soltero;2/11/1985;P;18095003;0;--Seleccione Tipo Empleo--;7139;3000;24;155,71;18/1/2021;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;15/8/1986;P;18096701;0;--Seleccione Tipo Empleo--;360;1800;18;100;9/12/2011;22.44;Microcrédito;203,22;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;4/3/1964;N;18095003;0;Independiente;8741;5000;36;217,92;1/7/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;12500;5136,87;1280,58;624,58;1
Masculino;Soltero;15/6/1986;P;18096701;0;--Seleccione Tipo Empleo--;2414;1100;12;91,67;25/8/2015;20.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;1/6/1990;U;18096105;0;--Seleccione Tipo Empleo--;6582;1028,02;14;82,65;3/8/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;16/1/1965;P;18015505;0;Independiente;2928;1000;12;83,33;3/6/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;38500;0;0;175;1
Masculino;Casado;19/12/1976;T;18096604;1;Independiente;4473;3000;18;166,67;2/5/2018;21.50;Microcrédito;68;Ordinario Cuota Fija;VIVE CON FAMILIARES;42500;6000;500;433;0
Masculino;Soltero;6/1/1986;S;18015519;0;Independiente;8989;3150;12;291,63;30/8/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;15400;2580;620;325,6;0
Femenino;Casado;24/10/1949;P;18096302;0;Independiente;4356;600;12;50;9/3/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;65000;2000;1000;585;0
Femenino;Divorciado;7/9/1971;P;18096208;0;Empleado Privado;6066;600;12;56,17;11/12/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;3500;1;676;445,74;0
Masculino;Casado;30/11/1964;P;18096207;0;Independiente;9506;600;12;49,31;29/1/2023;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;40800;3301,71;1437;943,3;0
Femenino;Casado;20/12/1980;P;18096504;1;Independiente;8355;7000;48;145,85;13/3/2022;19.75;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;33000;4876,15;1100;507,8;0
Femenino;Casado;28/1/1975;P;18010801;2;Independiente;610;2000;15;133,33;3/9/2012;23.00;Microcrédito;140;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;48000;20000;3500;3150;0
Masculino;Soltero;10/12/1992;S;18096503;0;Independiente;6355;5500;36;210,2;20/5/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;2/11/1980;P;18035003;4;--Seleccione Tipo Empleo--;690;372;12;31;8/11/2012;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;1/9/1991;P;18096306;0;Empleado Privado;4183;650;12;54,17;22/12/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;8352,8;7485,96;650;377,19;0
Masculino;Casado;1/6/1992;S;18096207;2;Independiente;4774;4000;33;164,37;31/8/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;28500;21026,65;1600;707,41;0
Femenino;Soltero;14/2/1995;P;18095105;1;Empleado Privado;6524;2000;24;103,81;13/7/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;1180;0,01;450;238;0
Masculino;Soltero;1/9/1979;S;18035021;0;Independiente;9923;3000;24;113,33;31/5/2023;19.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;15200;10610,51;2092;1238,95;0
Femenino;Divorciado;6/3/1978;U;18095004;3;Empleado Privado;447;373;12;31,08;2/4/2012;22.44;Consumo;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;18000;2000;1000;615;0
Masculino;Casado;26/2/1977;P;18015801;0;Independiente;8200;10000;48;271,4;23/1/2022;17.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;79200;0;2180;380;0
Masculino;Soltero;22/9/1989;S;18096604;0;--Seleccione Tipo Empleo--;2504;1000;12;83,33;6/10/2015;22.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;23/3/1985;P;18096403;1;Independiente;4038;400;8;50;7/10/2017;23.50;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;34710;16908,27;974;845,51;0
Femenino;Casado;14/3/1982;P;18095004;0;Independiente;3654;1400;12;116,67;12/4/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;50000;12000;3000;1130;0
Femenino;Casado;25/10/1959;P;18015504;0;Independiente;366;500;9;55,56;13/12/2011;22.44;Microcrédito;56,45;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;154500;586,08;700;376,83;0
Masculino;Casado;1/2/1960;S;18095006;0;Independiente;1963;15000;60;250;7/1/2015;10.60;Vivienda;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;42000;1;500;235;0
Masculino;Soltero;23/11/1981;S;16025201;0;--Seleccione Tipo Empleo--;2915;1400;14;100;1/6/2016;21.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;22/9/1989;T;18096303;1;Empleado Privado;8148;1500;24;76,05;27/12/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;NULL;132000;50000;2100;1810;0
Femenino;Casado;17/6/1985;P;18096801;2;--Seleccione Tipo Empleo--;6727;3922,5;23;240,99;10/9/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;12/10/1999;P;18096804;0;Independiente;8227;1797,31;15;129,52;31/1/2022;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;3000;1190;612;379,2;1
Masculino;Casado;1/8/1996;S;18096207;0;Independiente;8093;6600;30;282,35;12/12/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;12000;50;1232;517,2;0
Femenino;Viudo;20/11/1961;P;18015519;0;Independiente;8195;3500;18;198,27;20/1/2022;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;6500;2448,6;930;719,6;0
Femenino;Casado;1/1/1989;P;18097004;0;--Seleccione Tipo Empleo--;1053;250;5;50;9/8/2013;22.50;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;22/8/1986;P;18095005;0;Independiente;2098;300;5;60;10/3/2015;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;31580;8500;771;297,4;0
Masculino;Casado;30/3/1959;P;18096302;0;Independiente;2491;500;8;62,5;28/9/2015;21.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;17000;0;800;430;0
Masculino;Soltero;29/7/1991;U;18096803;0;--Seleccione Tipo Empleo--;3452;1500;18;83,33;25/1/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Viudo;12/7/1990;S;18095105;1;--Seleccione Tipo Empleo--;4159;1200;14;85,71;13/12/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Divorciado;5/1/1981;P;18096804;0;Independiente;7820;2000;24;98,16;16/8/2021;19.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;20000;0;2190;1534;0
Femenino;Unión Libre;19/7/1987;P;18015501;3;--Seleccione Tipo Empleo--;4192;18000;60;586,52;27/12/2017;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;10/12/1992;S;18096503;0;Independiente;2441;500;10;50;6/9/2015;21.00;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
